key,comp_level,set_number,match_number,team_key,a_Proc,start_Pos_5isBlue,a_reefAlgae,a_L1,t_Defense,t_timeFrozen,t_reefAlgae,t_Net,t_Proc,t_L4,t_L3,t_L2,t_L1,a_L3,end_Pos,a_L4,auto_Notes,tele_Notes,endgame_Notes,match_Scouter,a_L2,stuck_on_alg,a_Leave,a_Net,no_show,r1,b2,b3,ba_redscore,ba_bluescore,r2,r3,b1,ba_winning_alliance,ba_autoCoralPoints,ba_autoLineRobot1,ba_autoLineRobot2,ba_autoLineRobot3,ba_autoMobilityPoints,ba_autoPoints,ba_bargeBonusAchieved,ba_coopertitionCriteriaMet,ba_coralBonusAchieved,ba_endGameBargePoints,ba_endGameRobot1,ba_endGameRobot2,ba_endGameRobot3,ba_foulCount,ba_foulPoints,ba_g206Penalty,ba_g410Penalty,ba_g418Penalty,ba_g428Penalty,ba_netAlgaeCount,ba_rp,ba_techFoulCount,ba_teleopCoralCount,ba_teleopCoralPoints,ba_teleopPoints,ba_totalPoints,ba_wallAlgaeCount,ba_adjustPoints,ba_algaePoints,ba_autoBonusAchieved,ba_autoCoralCount
2025pncmp_qm34,qm,1,34,frc2412,0,4,0,0,0,6,0,0,0,3,4,2,0,0,Park,2,2 coral auto successful ,"the robot moves fast, but takes a long time to align and place, bur it moves fast and didn't miss a single coral","Tried to climb with 3 seconds left, and obviously failed",Aarush,0,0,1,0,0,frc9023,frc9450,frc2930,192,269,frc4450,frc2412,frc3663,blue,35,Yes,Yes,Yes,9,44,0,1,1,4,None,Parked,Parked,0,2,0,0,0,0,2,2,0,31,104,146,192,5,0,38,1,5
2025pncmp_qm34,qm,1,34,frc3663,0,2,0,0,0,0,1,0,0,1,6,6,0,0,Shallow Climb,2,Missed first one and ran out of time to do a third because lineing up took a while,Linking up takes a while but over all quite quick,"4 second climb, very quick to line up ",aw,0,0,1,0,0,frc9023,frc9450,frc2930,192,269,frc4450,frc2412,frc3663,blue,48,Yes,Yes,Yes,9,57,1,1,1,36,DeepCage,DeepCage,DeepCage,1,0,0,0,0,0,11,6,0,41,120,212,269,2,0,56,1,7
2025pncmp_qm34,qm,1,34,frc9450,0,5,1,0,0,0,3,7,2,0,0,0,4,1,Deep Climb,2,"Placed Preloaded on L4, removed algae on the way down, placed L3 and L4 through station","Ra primarily algae cycles the whole time. Two processes from reef, shot ground algae into net. Ran consistent-ish L1 cycles through teleop",Deepclimbed but took a while to line up for it,Pranav ,0,0,1,0,0,frc9023,frc9450,frc2930,192,269,frc4450,frc2412,frc3663,blue,48,Yes,Yes,Yes,9,57,1,1,1,36,DeepCage,DeepCage,DeepCage,1,0,0,0,0,0,11,6,0,41,120,212,269,2,0,56,1,7
2025pncmp_qm34,qm,1,34,frc2930,0,4,0,0,0,0,0,0,0,4,5,6,1,0,Deep Climb,2,placed both coral accurately ,"very good at 2-4, can do L1 but not reliable, fast cycles ",deep climbs easy,cayden,0,0,1,0,0,frc9023,frc9450,frc2930,192,269,frc4450,frc2412,frc3663,blue,48,Yes,Yes,Yes,9,57,1,1,1,36,DeepCage,DeepCage,DeepCage,1,0,0,0,0,0,11,6,0,41,120,212,269,2,0,56,1,7
2025pncmp_qm35,qm,1,35,frc4061,0,2,0,0,0,0,0,0,0,0,5,4,2,1,Park,0,attempted 3 coral auto all on l3 but missed the first two by quite a bit,ran many cycles but coral placement accuracy at times was questionable,parked at the last moment,naman,0,0,1,0,0,frc4061,frc3826,frc3574,142,143,frc4131,frc2557,frc3674,blue,9,Yes,Yes,Yes,9,18,0,1,0,6,Parked,Parked,Parked,1,0,0,0,0,0,3,1,0,23,58,124,142,8,0,60,1,2
2025pncmp_qm35,qm,1,35,frc4131,0,4,0,1,0,0,0,0,8,0,0,0,0,0,Park,0,Just moved forward and placed coral on l1,"cycled algae put 8 in the processor and has ground collect algae, pretty good algae processor bot.","Parked, not sure whether they tried to climb or not",Dev Sharma,0,0,1,0,0,frc4061,frc3826,frc3574,142,143,frc4131,frc2557,frc3674,blue,9,Yes,Yes,Yes,9,18,0,1,0,6,Parked,Parked,Parked,1,0,0,0,0,0,3,1,0,23,58,124,142,8,0,60,1,2
2025pncmp_qm35,qm,1,35,frc2557,0,3,1,0,0,0,4,3,0,0,0,0,7,0,Park,0,"had a 2 remove-net, and an l1, but they missed both shots, and didn't even place or pick up the second algae ","Went for 8 algae, only made 3, and isn't very good at removing algae either. They can only score l1, that is also not as reliable, and they missed 3","parked and tried to climb, but fell",Aarush,0,0,1,0,0,frc4061,frc3826,frc3574,142,143,frc4131,frc2557,frc3674,blue,9,Yes,Yes,Yes,9,18,0,1,0,6,Parked,Parked,Parked,1,0,0,0,0,0,3,1,0,23,58,124,142,8,0,60,1,2
2025pncmp_qm35,qm,1,35,frc3674,0,2,0,0,0,0,1,0,0,6,0,1,1,0,Shallow Climb,3,seemed to have planned to do another but ran out of time but overall quite quick,"incredibly innacurate missed many times, the lv one score is from missing a lvl 4",waited till a few seconds left but was successfull and quick,aw,0,0,1,0,0,frc4061,frc3826,frc3574,142,143,frc4131,frc2557,frc3674,blue,24,Yes,Yes,Yes,9,33,1,0,0,24,DeepCage,DeepCage,None,0,2,0,0,0,0,8,5,0,16,52,108,143,0,0,32,1,4
2025pncmp_qm35,qm,1,35,frc3826,0,3,0,1,1,0,0,0,0,0,0,0,0,0,Deep Climb,0,Placed preloaded on L1 very slowly,"Not a very fast bot, played defense the entire time  but not very good at it. Unable to adapt to fast robots and go between stations. Had a few good pins and blocks though",Deep climbed ,Pranav,0,0,0,0,0,frc4061,frc3826,frc3574,142,143,frc4131,frc2557,frc3674,blue,24,Yes,Yes,Yes,9,33,1,0,0,24,DeepCage,DeepCage,None,0,2,0,0,0,0,8,5,0,16,52,108,143,0,0,32,1,4
2025pncmp_qm35,qm,1,35,frc3574,0,5,0,0,0,65,0,0,0,0,0,3,0,0,None,0,just leave,"very very slow collecting coral, they died at the coral source, keep eye on","died on field, no park or climb",cayden,0,0,1,0,0,frc4061,frc3826,frc3574,142,143,frc4131,frc2557,frc3674,blue,24,Yes,Yes,Yes,9,33,1,0,0,24,DeepCage,DeepCage,None,0,2,0,0,0,0,8,5,0,16,52,108,143,0,0,32,1,4
2025pncmp_qm36,qm,1,36,frc488,0,1,0,0,0,0,2,2,0,6,4,2,0,0,None,2,"Auto was good, scored two coral on l4, and lost time for a third.","Cycled coral and removed two algae and put two in the processor pretty well, was really good with scoring l4, and also scored on l3 and l2. Station collect took a couple times to work, but was overall a good coral bot and a good barge bot, scored a total of 12 coral.",Was still placing coral so none.,Dev  Sharma,0,0,1,0,0,frc488,frc948,frc5937,141,181,frc6831,frc4512,frc957,blue,27,Yes,Yes,Yes,9,36,0,0,0,0,None,None,None,0,0,0,0,0,0,2,1,0,29,97,105,141,0,0,8,1,5
2025pncmp_qm36,qm,1,36,frc6831,0,3,1,0,0,0,1,0,0,0,1,1,3,1,None,0,"they waited a little bit then they, removed an alage and then scored on l3","for the first miniute of telop they did not do that much, but then they lovked in and started cycling geting 10-15 seconds. they had trouble with station collect, coral falling out, not making it or bumping other robot. they were good at placing, but their transition/ driving was a little inconsistent at times. did not attempt L4 could not make it on a missed attempt.",they just countinued scoring,Hendrix Day,0,0,1,0,0,frc488,frc948,frc5937,141,181,frc6831,frc4512,frc957,blue,27,Yes,Yes,Yes,9,36,0,0,0,0,None,None,None,0,0,0,0,0,0,2,1,0,29,97,105,141,0,0,8,1,5
2025pncmp_qm36,qm,1,36,frc4512,0,5,0,0,0,26,1,0,0,2,3,2,0,0,None,2,"had a three coral auto, by the coral missed the robot the second time","very reliable, only missed one out of 8, but the robot could be faster. Got stuck on coral, but got saved",e stopped for last 10 sec,Aarush V,0,1,1,0,0,frc488,frc948,frc5937,141,181,frc6831,frc4512,frc957,blue,27,Yes,Yes,Yes,9,36,0,0,0,0,None,None,None,0,0,0,0,0,0,2,1,0,29,97,105,141,0,0,8,1,5
2025pncmp_qm36,qm,1,36,frc957,0,3,0,0,0,0,1,0,0,7,6,0,1,0,Deep Climb,2,attempted three coral auto but missed one,kept running cycles on level four initially and then expanded to other levels and are able to place with one coal in the way on level three,can deep climb pretty quick,naman,0,0,1,0,0,frc488,frc948,frc5937,141,181,frc6831,frc4512,frc957,blue,14,Yes,Yes,Yes,9,23,1,0,0,26,DeepCage,Parked,DeepCage,0,0,0,0,0,0,8,5,0,28,100,158,181,0,0,32,1,2
2025pncmp_qm36,qm,1,36,frc948,0,2,0,0,0,0,0,0,0,2,4,0,5,0,Deep Climb,0,"Missed preloaded, went to station but couldnt get coral","Ran cycles, mid speed bot, not as fast at placing as requires lots of time to line up a place. Accurate though. Able to run all cycles but primarily did L1 at end",Deep climbed,Pranav,0,0,1,0,0,frc488,frc948,frc5937,141,181,frc6831,frc4512,frc957,blue,14,Yes,Yes,Yes,9,23,1,0,0,26,DeepCage,Parked,DeepCage,0,0,0,0,0,0,8,5,0,28,100,158,181,0,0,32,1,2
2025pncmp_qm36,qm,1,36,frc5937,0,3,2,0,0,0,2,6,0,0,0,0,0,0,Park,0,good at 2 barge algae shot,"only algae, missed 3 algae in barge, will go over to other side and steal","was attached on the cage, takes time to align  up, but parked ",cayden,0,0,1,2,0,frc488,frc948,frc5937,141,181,frc6831,frc4512,frc957,blue,14,Yes,Yes,Yes,9,23,1,0,0,26,DeepCage,Parked,DeepCage,0,0,0,0,0,0,8,5,0,28,100,158,181,0,0,32,1,2
2025pncmp_qm37,qm,1,37,frc360,0,3,0,0,0,0,2,0,0,7,4,3,0,0,Park,1,"Auto was ok, placed one coral on l4, but missed the other coral.","Scored a total of 14 coral, was solid with coral placing, and also removed two algae. Pretty good team.","Was still placing coral, and barely parked",Dev Sharma,0,0,1,0,0,frc360,frc3636,frc1425,178,196,frc6343,frc6696,frc9036,blue,14,Yes,No,Yes,6,20,1,0,0,16,DeepCage,Parked,Parked,0,0,0,0,1,0,2,1,1,36,134,158,178,0,0,8,0,2
2025pncmp_qm37,qm,1,37,frc6343,0,5,0,0,0,17,0,0,0,3,4,3,0,0,Deep Climb,0,they were frozen during all of auto. ,"was frozen for the first 15 seconds. they appeared to not do alage. they were a station collect team. A decent coral bot with 10-14 second cycles, their robot moved kind of fast with good driving. ",they deep climb pretty fast,Hendrix Day,0,0,0,0,0,frc360,frc3636,frc1425,178,196,frc6343,frc6696,frc9036,blue,14,Yes,No,Yes,6,20,1,0,0,16,DeepCage,Parked,Parked,0,0,0,0,1,0,2,1,1,36,134,158,178,0,0,8,0,2
2025pncmp_qm37,qm,1,37,frc6696,0,3,1,0,0,0,2,1,0,3,3,4,0,0,Deep Climb,1,"they had a coral and barge auto, worked really well","missed 4 in a row, but after that they didn't miss, but hey are still really slow",Deep climbed with 3 sec to spare,Aarush V,0,0,1,1,0,frc360,frc3636,frc1425,178,196,frc6343,frc6696,frc9036,blue,14,Yes,No,Yes,6,20,1,0,0,16,DeepCage,Parked,Parked,0,0,0,0,1,0,2,1,1,36,134,158,178,0,0,8,0,2
2025pncmp_qm37,qm,1,37,frc9036,0,3,0,1,0,0,1,0,0,0,4,2,3,0,Park,0,speed on level one then stopped,their ground collect is kinda slow at times but they can score pretty fast cycles,parked at the last moment,naman,0,0,1,0,0,frc360,frc3636,frc1425,178,196,frc6343,frc6696,frc9036,blue,31,Yes,Yes,Yes,9,40,1,0,1,14,Parked,None,DeepCage,0,6,0,0,0,0,2,6,0,39,128,150,196,0,0,8,1,5
2025pncmp_qm37,qm,1,37,frc3636,0,4,0,0,0,0,3,1,0,6,3,5,0,0,None,1,"Missed preloaded, grabbed 2, missed one","Ran cosnsistent fast cycles, able to place on atleast L2-L4 accurately, missed a couple though",Continued to run cycles through endgame,Pranav,0,0,1,0,0,frc360,frc3636,frc1425,178,196,frc6343,frc6696,frc9036,blue,31,Yes,Yes,Yes,9,40,1,0,1,14,Parked,None,DeepCage,0,6,0,0,0,0,2,6,0,39,128,150,196,0,0,8,1,5
2025pncmp_qm37,qm,1,37,frc1425,0,2,0,0,0,0,2,1,0,2,4,3,2,0,Deep Climb,3,Placed all perfectly ,"hesitate to deicing a algae from reef, very accurate at all levels, ","could have done the climb late, DEEP CAGE CLOMB!",cayden,0,0,1,0,0,frc360,frc3636,frc1425,178,196,frc6343,frc6696,frc9036,blue,31,Yes,Yes,Yes,9,40,1,0,1,14,Parked,None,DeepCage,0,6,0,0,0,0,2,6,0,39,128,150,196,0,0,8,1,5
2025pncmp_qm38,qm,1,38,frc7034,0,3,0,0,0,0,2,0,0,2,2,2,0,0,Park,1,"Moved forward and placed one coral on l4, looked and had a one coral accurate and reliable auto","Cycled only 6 coral, not too good with placing, was solid with l3 placing, as well as l4 and l2, but missed 3 l1 places and wasted a lot of time on bad strategy.","Tried to deep climb, but lost time and ended up parking.",Dev Sharma,0,0,1,0,0,frc7034,frc2147,frc4043,160,215,frc5468,frc10079,frc1778,blue,35,Yes,Yes,Yes,9,44,1,1,1,16,Parked,DeepCage,Parked,1,0,0,0,0,0,2,3,0,26,80,116,160,2,0,20,1,5
2025pncmp_qm38,qm,1,38,frc5468,0,2,0,0,0,0,0,0,0,5,7,4,0,0,Deep Climb,3,they scored three coral and station collected twice.,they focused coral. they had fast and smooth cycles. they could get 6 second for a close L2 or 3. 8 second for L4. it would take 2-4 seconds longer for them to go to the other part of the reef. good driving. their station collect is smooth and their driving. takes a longer time to place.,"they were able to deep climb kind of fast, over 8 second under 16 ",,0,0,1,0,0,frc7034,frc2147,frc4043,160,215,frc5468,frc10079,frc1778,blue,35,Yes,Yes,Yes,9,44,1,1,1,16,Parked,DeepCage,Parked,1,0,0,0,0,0,2,3,0,26,80,116,160,2,0,20,1,5
2025pncmp_qm38,qm,1,38,frc10079,0,5,0,0,,,,,,,,,,0,Park,1,"they had a 2 coral auto, bur they missed one","They got a coral stuck in their funnel, so they went to go and play defense. Really good at placing, but slow intake. Very good at defense",Parked after defending,Aarush,0,0,1,0,0,frc7034,frc2147,frc4043,160,215,frc5468,frc10079,frc1778,blue,35,Yes,Yes,Yes,9,44,1,1,1,16,Parked,DeepCage,Parked,1,0,0,0,0,0,2,3,0,26,80,116,160,2,0,20,1,5
2025pncmp_qm38,qm,1,38,frc1778,0,4,0,0,0,0,2,2,0,4,8,4,4,0,Park,3,Very fast auto with ground collect,ground collect mechanism and coal placement mechanism synchronize so well Amsterdam they remove and spot algae into the barge super fast,parked at the lady moment,naman,0,0,1,0,0,frc7034,frc2147,frc4043,160,215,frc5468,frc10079,frc1778,blue,35,Yes,Yes,Yes,9,44,1,1,1,26,Parked,DeepCage,DeepCage,0,2,0,0,0,0,5,6,0,35,111,169,215,2,0,32,1,5
2025pncmp_qm38,qm,1,38,frc2147,0,3,0,0,0,0,2,1,2,1,1,1,0,0,Deep Climb,1,MUST REWATCH!!! Accidentally mixed auto and teleop. Estimated in place for auto rn,"Placed well and fastish, able to do good cycles but primarily manipulated algae. Placed two in opp processor for coop. ",Deep climbed,,0,0,1,0,0,frc7034,frc2147,frc4043,160,215,frc5468,frc10079,frc1778,blue,35,Yes,Yes,Yes,9,44,1,1,1,26,Parked,DeepCage,DeepCage,0,2,0,0,0,0,5,6,0,35,111,169,215,2,0,32,1,5
2025pncmp_qm38,qm,1,38,frc4043,0,1,0,0,0,0,1,0,0,2,3,0,0,0,Deep Climb,1,missed pre load ,"very very inaccurate, missed 5+ coral, auto place has a problem?, really reckless driving ",deep climbs easy,cayden,0,2,1,0,0,frc7034,frc2147,frc4043,160,215,frc5468,frc10079,frc1778,blue,35,Yes,Yes,Yes,9,44,1,1,1,26,Parked,DeepCage,DeepCage,0,2,0,0,0,0,5,6,0,35,111,169,215,2,0,32,1,5
2025pncmp_qm39,qm,1,39,frc9442,0,4,0,0,0,0,3,1,0,0,4,4,2,0,Park,3,"Had a 3 coral auto, pretty consistent, and had good ground collect.","Placed 10 coral in total, was pretty good placing, and also put one algae in the net, not very reliable barge placing, but did remove 3 algae.","Parked, and didn't attempt to climb.",Dev Sharma,0,0,1,0,0,frc9442,frc10416,frc4125,213,200,frc4915,frc1540,frc2910,red,42,Yes,Yes,Yes,9,51,1,1,1,16,Parked,Parked,DeepCage,0,6,0,0,0,0,3,6,0,39,116,156,213,2,0,24,1,6
2025pncmp_qm39,qm,1,39,frc4915,0,2,0,0,0,0,1,0,0,5,2,3,3,0,Park,2,their auto was great. they almost got a third they were in the process of placing when auto ended,"they were a decent good coral bot, with the ability  to remove alage. their station collect and placment were good. but their were a couple times when their driving was eratic.",they can not climb because if they could they would have had time to do it,Hendrix Day,0,0,1,0,0,frc9442,frc10416,frc4125,213,200,frc4915,frc1540,frc2910,red,42,Yes,Yes,Yes,9,51,1,1,1,16,Parked,Parked,DeepCage,0,6,0,0,0,0,3,6,0,39,116,156,213,2,0,24,1,6
2025pncmp_qm39,qm,1,39,frc1540,0,3,0,0,0,0,2,0,2,1,6,3,0,0,Deep Climb,1,"they placed one, and then they a stoped","They are really really good at scoring, but they aren't the most precise, they missed 2",5 sec climb,Aarush V,0,0,1,0,0,frc9442,frc10416,frc4125,213,200,frc4915,frc1540,frc2910,red,42,Yes,Yes,Yes,9,51,1,1,1,16,Parked,Parked,DeepCage,0,6,0,0,0,0,3,6,0,39,116,156,213,2,0,24,1,6
2025pncmp_qm39,qm,1,39,frc2910,0,5,1,0,0,0,4,4,2,7,8,4,0,2,Park,2,for coal auto on levels three and four,well rounded robot that can literally do anything,super fast climb,naman,0,0,1,0,0,frc9442,frc10416,frc4125,213,200,frc4915,frc1540,frc2910,red,36,Yes,Yes,Yes,9,45,1,1,0,16,DeepCage,Parked,Parked,0,0,0,0,0,0,7,2,1,29,99,155,200,2,0,40,1,6
2025pncmp_qm39,qm,1,39,frc10416,0,2,0,0,0,0,0,0,0,2,1,0,1,0,Park,1,Placed preloaded on L4,"Ran all coral cycles, slightly fast bot, very inaccurate collect and place. Ground collect needs lots of line up,so does place. Can run decent cycles",Parked last second,Pranav,0,0,0,0,0,frc9442,frc10416,frc4125,213,200,frc4915,frc1540,frc2910,red,36,Yes,Yes,Yes,9,45,1,1,0,16,DeepCage,Parked,Parked,0,0,0,0,0,0,7,2,1,29,99,155,200,2,0,40,1,6
2025pncmp_qm39,qm,1,39,frc4125,0,3,0,1,1,0,0,0,0,0,0,0,0,0,Park,0,Left and did L1,"looks like trying to play defense, or just driving around hard to tell",park no climb,cayden,0,0,1,0,0,frc9442,frc10416,frc4125,213,200,frc4915,frc1540,frc2910,red,36,Yes,Yes,Yes,9,45,1,1,0,16,DeepCage,Parked,Parked,0,0,0,0,0,0,7,2,1,29,99,155,200,2,0,40,1,6
2025pncmp_qm4,qm,1,4,frc9446,0,2,0,0,1,0,0,0,0,1,0,0,0,0,Park,0,simply left the start zone,played amazing defense and prevented blue alliance from doing much. could also score coral with one on level 4.,simply parked at the endgame zone,naman,0,0,1,0,0,frc9446,frc6443,frc6696,142,133,frc4131,frc9023,frc10416,red,7,Yes,Yes,Yes,9,16,1,1,1,14,Parked,DeepCage,None,1,0,0,0,0,0,2,6,0,19,74,126,142,5,0,38,1,1
2025pncmp_qm4,qm,1,4,frc4131,0,3,0,0,0,0,0,0,7,0,0,0,0,0,Deep Climb,0,tried to score l1 but failed,only able to score l1 and processor. Scored in both processors. Would not recommend picking,"deep climbed, but it took a little bit of time to get off the ground",Aarush V,0,0,1,0,0,frc9446,frc6443,frc6696,142,133,frc4131,frc9023,frc10416,red,7,Yes,Yes,Yes,9,16,1,1,1,14,Parked,DeepCage,None,1,0,0,0,0,0,2,6,0,19,74,126,142,5,0,38,1,1
2025pncmp_qm4,qm,1,4,frc9023,0,4,0,0,0,0,4,0,0,7,6,5,0,0,None,1,"Quickly placed one coral on l4, then went to ground collect a coral, but hesitated and stopped for some reason.","Cycled coral, scoring 18 coral in total/18 cycles, and had quick/great ground collect, and quick and smooth transition to placing coral. Also removed 4 algae in 2-3 seconds.","Didn't climb or park, and kept on placing coral (extra 1-2), and removed one extra algae. Would strongly recommend this team.",Dev Sharma,0,0,1,0,0,frc9446,frc6443,frc6696,142,133,frc4131,frc9023,frc10416,red,7,Yes,Yes,Yes,9,16,1,1,1,14,Parked,DeepCage,None,1,0,0,0,0,0,2,6,0,19,74,126,142,5,0,38,1,1
2025pncmp_qm4,qm,1,4,frc10416,0,3,0,0,0,0,2,0,0,4,3,0,0,0,None,0,the auto tried to place on the carpet ,"slow at placing because they don't auto place, kind of slow at collecting it takes awhile to get in the coral Placer  ","didn't have time to park or climb, was doing one last cycle",cayden,0,0,1,0,0,frc9446,frc6443,frc6696,142,133,frc4131,frc9023,frc10416,red,14,Yes,Yes,Yes,9,23,0,1,0,2,None,None,Parked,0,2,0,0,0,0,7,1,0,16,66,108,133,2,0,40,1,2
2025pncmp_qm4,qm,1,4,frc6443,0,4,0,0,1,0,0,0,0,0,0,0,0,0,Tipped Over,0,They missed one coral and the could not station collect,they could not collect because something went wrong. They then played defense till the got stuck on an algae. Were not able to defend that well against ground collect.,they were stuck. CA probably climb,Hendrix Day,0,40,1,0,0,frc9446,frc6443,frc6696,142,133,frc4131,frc9023,frc10416,red,14,Yes,Yes,Yes,9,23,0,1,0,2,None,None,Parked,0,2,0,0,0,0,7,1,0,16,66,108,133,2,0,40,1,2
2025pncmp_qm4,qm,1,4,frc6696,0,1,0,0,0,0,3,2,0,6,1,0,0,0,Park,2,"2 coral, was successful","Consistent at coral, wasn't super fast, were being defended and not great against defense. Net shot is somewhat unreliable.","cycled more, then parked.",Oliv and anvi,0,0,1,0,0,frc9446,frc6443,frc6696,142,133,frc4131,frc9023,frc10416,red,14,Yes,Yes,Yes,9,23,0,1,0,2,None,None,Parked,0,2,0,0,0,0,7,1,0,16,66,108,133,2,0,40,1,2
2025pncmp_qm40,qm,1,40,frc9567,0,3,1,1,0,0,1,0,3,0,0,0,2,0,Park,0,"Moved forward and placed coral on l1, and removed one algae.","They put 3 algae in the processor somewhat well, still took them time, and can only place coral on l1, as well as collect algae and put it in the processor. Can't do much.","Parked, and definitely cannot climb.",Dev Sharma,0,0,1,0,0,frc9567,frc2976,frc2046,127,229,frc955,frc6443,frc2522,blue,24,Yes,Yes,Yes,9,33,0,1,0,4,Parked,Parked,None,0,2,0,0,0,0,4,1,0,17,54,92,127,3,0,34,1,4
2025pncmp_qm40,qm,1,40,frc955,0,2,0,0,0,0,0,0,0,3,3,2,0,0,Park,3,"they had 3 scored, managed to collect 3 coral during auto","not an alage robot, but they are a good coral bot. 12-10 second cycle if it was a good cycle but they had some miscues like the coral getting jammed in the funnel or the coral passing through with out being grabbed or double placing. these all happened once. so fast movement, good placing and station collect sometimes finiky",they parked just in time.,Hendrix Day,0,0,1,0,0,frc9567,frc2976,frc2046,127,229,frc955,frc6443,frc2522,blue,24,Yes,Yes,Yes,9,33,0,1,0,4,Parked,Parked,None,0,2,0,0,0,0,4,1,0,17,54,92,127,3,0,34,1,4
2025pncmp_qm40,qm,1,40,frc6443,0,4,0,0,0,0,0,0,0,1,3,0,0,0,None,0,"tried to score an l4, but missed and a stoped","vey very slow at doing any task, but very fast at moving around, missed a singular coral, but other than that very precise",almost parked; 2 inches away,Aarush V,0,0,1,0,0,frc9567,frc2976,frc2046,127,229,frc955,frc6443,frc2522,blue,24,Yes,Yes,Yes,9,33,0,1,0,4,Parked,Parked,None,0,2,0,0,0,0,4,1,0,17,54,92,127,3,0,34,1,4
2025pncmp_qm40,qm,1,40,frc2522,0,4,0,0,0,0,0,0,0,3,5,3,1,0,Deep Climb,3,Three coral auto,have ground intake and can place level four with one coal in between,deep climb is moderately fast,naman,0,0,1,0,0,frc9567,frc2976,frc2046,127,229,frc955,frc6443,frc2522,blue,42,Yes,Yes,Yes,9,51,0,1,1,4,Parked,None,Parked,1,0,0,0,0,0,6,5,0,42,126,178,229,4,0,48,1,6
2025pncmp_qm40,qm,1,40,frc2976,0,3,0,0,0,0,1,0,0,1,3,3,0,0,None,1,Placed preloaded on l4 but only at the end of auto period,"Speedy bot, able to run lots of cycles well, jitters every once in a while, similar to our low battery jitter, really accurate auto place",Ran cycles during endgame,Pranav,0,0,1,0,0,frc9567,frc2976,frc2046,127,229,frc955,frc6443,frc2522,blue,42,Yes,Yes,Yes,9,51,0,1,1,4,Parked,None,Parked,1,0,0,0,0,0,6,5,0,42,126,178,229,4,0,48,1,6
2025pncmp_qm40,qm,1,40,frc2046,0,2,0,0,0,0,2,3,4,2,4,5,1,0,Park,2,missed pre load,"very fast cycles of coral, very accurate for processing and barge, very accurate at coral placing ","trying to climb deep cage, but no time",cayden,0,0,1,0,0,frc9567,frc2976,frc2046,127,229,frc955,frc6443,frc2522,blue,42,Yes,Yes,Yes,9,51,0,1,1,4,Parked,None,Parked,1,0,0,0,0,0,6,5,0,42,126,178,229,4,0,48,1,6
2025pncmp_qm41,qm,1,41,frc997,0,3,0,0,0,0,1,0,0,1,3,2,2,0,Park,1,just scored one coral,Kinda slow but decent at cycles,parked at the last second,naman,0,0,1,0,0,frc997,frc492,frc4513,199,211,frc3218,frc9023,frc2471,blue,35,Yes,Yes,Yes,9,44,1,1,1,14,Parked,DeepCage,None,0,0,0,0,0,0,2,3,0,35,115,155,199,3,0,26,1,5
2025pncmp_qm41,qm,1,41,frc3218,0,3,0,0,0,0,3,0,2,4,2,0,0,0,Deep Climb,2,good?(did not see ) ,"they were able to rmove alage, score in procsessor and scored coral fast. they were pretty consistent. but they missed a couple times",took a long time to climb,,0,0,0,0,0,frc997,frc492,frc4513,199,211,frc3218,frc9023,frc2471,blue,35,Yes,Yes,Yes,9,44,1,1,1,14,Parked,DeepCage,None,0,0,0,0,0,0,2,3,0,35,115,155,199,3,0,26,1,5
